UNIPROT	Genes	R_Ctrl_1	R_Ctrl_2	R_Ctrl_3	R_Ima_1	R_Ima_2	R_Ima_3	S_Ctrl_1	S_Ctrl_2	S_Ctrl_3	S_Ima_1	S_Ima_2	S_Ima_3
Q969S9	GFM2	0.9807124029956086	0.9709635020306946	0.9664117623000604	1.0101459458190165	0.976624610557952	0.9652829410496492	0.9737358484075904	0.9707453838791142	0.9626759295848802	0.9984740775503128	0.9792602147393868	0.9731742122586908
Q9NXC2	GFOD1	0.8875746438293275	0.8881482140709058	0.8245502558579846	0.8532867409679927	0.8376258500016763	0.8611133401471771	1.056993773672522	1.0399917338783105	1.0020203325495798	0.994430063353618	0.983436851549911	1.0230656067873007
Q06210	GFPT1	1.0490102676073418	1.0475599328567744	1.0500911217455955	1.0449647882338606	1.044581646260005	1.0485060316944603	1.1255849436380272	1.1258207075638145	1.1265940237076943	1.1248323481127478	1.118696145185798	1.1157305944252434
Q9UJY5	GGA1	0.934409039930992	0.9143704513855062	0.9447740293076384	0.9111111786202952	0.9461513277313108	0.92312175687621	0.9674867229760044	0.9465238765977884	0.9640650294983354	0.951894044403239	0.9481049736396708	0.9601754322679336
Q9UJY4	GGA2	0.9699546799983868	1.001184124895793	1.0103091495509062	0.9978575616264124	1.0112629378302969	0.9987875126823468	0.978240973710533	0.991097679844826	0.9923212867449632	0.9952499122957468	0.9856222177506228	0.9927293715689722
Q9NZ52	GGA3	0.8729155068118101	0.8731539456486858	0.8720880010036656	0.8719975303372768	0.8948943829845464	0.8995001109896292	0.9133323867488464	0.9419599393703908	0.9235991504036272	0.9281933713978372	0.9333621201397744	0.918719195319495
Q9BVM4	GGACT	1.114088954094535	1.1296690182516949	1.0827747586379797	1.1078041890847976	1.1119819287685582	1.1084357671778264	0.9194653531041724	0.9045654994942708	0.8802386803226214	0.9407209265996002	0.9376871393117732	0.933061435984997
O75223	GGCT	0.926120625381295	0.9421021877912956	0.9996107788849476	0.9779406887770876	0.9875400180488172	1.0060732737057807	1.0917514754004165	1.0944795727009229	1.0960617733878024	1.090821802533705	1.0923998317979933	1.107257277179958
P38435	GGCX	0.848300587217937	0.8534506313709576	0.8308191301114862	0.8527306184391442	0.8017492351500499	0.8364932871639765	0.961219412207328	0.9503206757904268	0.9609577681744887	0.9333088418089556	0.9507457923468536	0.9465190147618646
Q92820	GGH	0.9985058240456828	1.0686996289726782	1.0388397926781514	1.0413992873145554	0.9891707631229429	0.9177363617337544	1.0639477671217537	1.0659532740377562	1.06294789634121	1.0935963702367215	1.0937926309070438	1.090920638947111
Q9H3C7	GGNBP2	0.86852035703802	0.886250822893703	0.8423457630449591	0.8647720121038538	0.8718523603372461	0.8810152834139281	0.885746097646856	0.8976822994596635	0.8970334639810414	0.8396730477583471	0.8744044495490882	0.8840599738653275
O95749	GGPS1	0.9119867046276326	0.8268695730987147	0.934208018124688	0.9316797246169808	0.9322797072193392	0.9171940756990982	1.0454432726899006	1.042218524268007	1.0423859484400444	1.041140973199416	1.04416132642409	1.0508972243379888
Q9UJ14	GGT7	0.9432003799411004	0.9449007579891252	0.9414541990930464	0.9560042724213214	0.9206898794865914	0.9276254808970364	0.9145769724349382	0.8974417950020277	0.917236224362794	0.9353622829234824	0.9491488673365563	0.938679613575888
Q8N2G8	GHDC	1.048019600385528	1.0208732784311605	1.036303450844787	1.0608572631043516	1.0494641714144566	1.0448585496809135	0.9355698035868044	0.9282320621926204	0.933832053824252	0.9223046746494348	0.924314360228653	0.946929705762525
Q9H3K2	GHITM	1.0745640368995628	1.0741303140097918	1.073223437024019	1.090557113910816	1.0669269944399271	1.0756037403336451	1.1450923964771085	1.1385050986258574	1.1385824980538253	1.134717606860164	1.1363987690465014	1.1390275267047678
Q8IVV7	GID4	0.8495589063614307	0.8780279579864636	0.9139903750353662	0.8851504826275473	0.8562305457626922	0.8931752313864233	0.8965508912383169	0.8943812579515725	0.8460971247636434	0.9690070981135811	0.9148063169795095	0.9053642645686778
Q9NWU2	GID8	1.031929835809145	1.025322047938617	1.0330566672429056	1.0324076173703365	1.0388787209051835	1.03641092606614	1.0706140905696653	1.0729135466328097	1.0702477749223227	1.053879999486847	1.0670774545138673	1.0773283123716868
O75420	GIGYF1	0.8083279328923502	0.8327040781336188	0.8775026977281735	0.8362871657504536	0.880997222167628	0.8550201055409289	0.77830346893564	0.814203443669608	0.8718020336208282	0.8860320398544895	0.8891452531274524	0.8340388800531491
Q6Y7W6	GIGYF2	1.0490102676073418	1.0447979212832754	1.0514006149337176	1.0477002892733942	1.0538333828868496	1.0429822428075997	1.0371743071227832	1.0326208497728115	1.039226171480287	1.0207319862930877	1.0151960791700056	1.0007949284898097
Q14691	GINS1	1.0429432501104512	1.0374071005822112	1.0266881498909024	1.0311395238779726	1.0369282154426975	1.0523979942647637	1.0209972380297476	1.0289305910702935	1.0231546846792734	1.0350828052271688	1.020518565732652	1.0322506589439433
Q9Y248	GINS2	0.9783694759628624	0.9915069466802284	0.977028027340526	0.9941966427232116	0.9978632521795032	0.9916974305940002	1.0256185497838055	1.0302274979093209	1.020749885795666	1.020056413283078	1.0190715613651622	1.0168627720923755
Q9BRX5	GINS3	0.9515460821293432	0.9249372492263536	0.92893277867516	0.926576257277528	0.9458191713503952	0.94477721982121	0.968452894745429	0.9622490110983942	0.9570362509629712	0.9565105214061024	0.9458923787691054	0.9540854757117082
Q9BRT9	GINS4	0.9411360431838732	0.9581973200321852	0.9653093931504652	0.9554824770157772	0.951844045249794	0.965130233270132	0.9630610986752846	0.971211567516116	0.971191201581552	0.9631399596712916	0.9540802376040204	0.9551983324881932
O14908	GIPC1	0.9371009283608716	0.9515303775755868	0.9454432713345624	0.948832680450768	0.952095425429083	0.9459708889234754	0.9515402909127244	0.94784580261078	0.9559504805798892	0.9500220082222512	0.9552134323000624	0.9593437099043152
Q8TF64	GIPC3	0.8767234491398057	0.8306981085356219	0.8497391621009116	0.8806379643579404	0.8872080652124019	0.8835551368957819	0.932359677412986	0.9032209913225332	0.915690645932528	0.9035081686764438	0.9514705346919744	0.8877988012861455
Q9Y2X7	GIT1	0.9966357093393856	0.994796115856216	1.0078298676262152	0.9978871299322865	1.0059032735285507	0.9981841935893851	0.9633678776960654	0.9714479136159144	0.9660524984801278	0.9820454151448528	0.9774168340819478	0.9702420484274714
Q14161	GIT2	0.9910459061546046	0.9891570291506562	1.010418742728484	0.9858815406792432	1.0006971728233744	0.9815038386523538	0.9373374607221574	0.948672639579777	0.9463014092698832	0.9341123297745446	0.9412728606976862	0.9583607908538636
P32189	GK	0.9419216816545158	0.9367728265871568	0.9327629758326984	0.8998849551553386	0.9184897582430336	0.9246883745780188	0.8356603279008922	0.8911303691106838	0.8689786335382255	0.9172866639191072	0.9128410524873034	0.8841904036450483
Q01415 ; Q14410	GK2	0.8977247295256813	0.8931699339358441	0.8620662677777974	0.9110661696394254	0.909923859595018	0.9224998640624618	0.8078318135427044	0.8487095665277905	0.8945875522902784	0.8404038983282217	0.920570637558806	0.8747496187614877
P06280 ; Q9UHE5	GLA	0.9634490761336864	0.9550974200753444	0.9510307526656874	0.9777445090392244	0.9640018422679264	0.9628731390711232	0.9760256110665946	0.9675922348480692	0.9748085671346018	0.9502904880679098	0.9622238994715264	0.9750511046458286
P16278	GLB1	1.0609596506150396	1.064488383017384	1.075613922820418	1.0553561792615302	1.066402666140284	1.05365182050883	1.0858139001228726	1.0832601144687364	1.0849660061774835	1.1393427940789242	1.1407493095980792	1.1331398078223798
Q8IW92	GLB1L2	1.014428658536673	1.0165625381649157	0.9977749855488529	0.9993143590013497	0.9831663316048813	1.0406914808052823	0.8845330006602151	0.9112261810326068	0.8745585649434247	0.9173187135230084	0.9082751411835316	0.8890487253404867
Q53GS7	GLE1	0.9323355068232412	0.9469851208734678	0.9286794680707816	0.919883345968071	0.9151559966013368	0.9469512602514047	0.9402568766900748	0.9563759792271652	0.9571540270641044	0.9634116356540556	0.9796422359563914	0.9602920230634032
Q92896	GLG1	1.0683202125709823	1.0717102859154133	1.0707545608730795	1.0644847001710265	1.0568799852273871	1.06515937363206	1.071765748613177	1.058958977778556	1.0666854677786397	1.074617415246183	1.0865598131337717	1.0844278921888475
Q9H4G4	GLIPR2	0.930843683789714	0.9497169705583473	0.9729448676599776	0.937906254257852	0.9495534543562286	0.9497145749590312	0.8371548998995857	0.8507446036334027	0.8360747322037603	0.925046694535036	0.930424238834758	0.9278274532516156
Q92990	GLMN	0.959041834816177	0.9527831168753802	0.9227032565732076	0.9629725179338432	0.9511434871808175	0.9402445368745984	1.0007163442272686	0.9909061494239868	0.9964632819255226	0.9897065623447844	0.989115582414133	0.9844499349376796
Q8WWB7	GLMP	1.0278028425100352	1.0270340100500532	1.0747124931266894	1.0173461233597605	1.0217506557000129	1.0329893286737697	0.9828517510666274	0.988515410188906	0.9734541183979648	1.040051493580502	1.0343701693136866	1.0159611382037943
Q04760	GLO1	1.2206804371769198	1.215942070847852	1.2165494046615095	1.2122965868947966	1.223906616456978	1.2311011915171457	1.240219036534527	1.2370532027074033	1.2229176023669617	1.252014204732781	1.2509715931886254	1.2427314820407585
Q9HC38	GLOD4	1.0903063741519736	1.092618753062934	1.0844822765335382	1.0894087249085058	1.0945949066740337	1.0839465614731787	1.1000666429657766	1.1038849617643938	1.0996902499890846	1.1178919093789923	1.130658092056482	1.117317535041093
P35754	GLRX	0.9495166911811965	0.9316757819837226	0.9789058451538463	0.9490577817329225	0.9548692676835603	0.9712278811218877	1.0228017897103503	1.0025217890578126	1.0187129273589057	1.0236865835181026	1.0469471288069694	1.0706660941255968
Q9NS18	GLRX2	0.8102184385288015	0.8155946189168611	0.8325604754398771	0.8016229415030647	0.8295829537795247	0.8038543307582812	0.7911584177159141	0.837465768349544	0.830039486189808	0.7679284024239008	0.764904977381039	0.7654588016931905
O76003	GLRX3	1.121386395109126	1.131803103123741	1.1310278300759025	1.10718942133595	1.121900216724986	1.123937900789999	1.1140557009292609	1.126370926237822	1.1178171236888463	1.1226917446340656	1.1295139550185611	1.1058093916868108
Q86SX6	GLRX5	1.1084765193858834	1.099723686193155	1.0971569136132584	1.0981394438577792	1.1059863410347572	1.1718107154000712	1.0155053102425826	1.0160073555263522	1.000257466500895	1.0504737798852144	1.0513323313271732	1.0677080684592477
O94925	GLS	1.1208905331039298	1.124364320080655	1.1254132545281597	1.12054716692621	1.123395116905631	1.1219581057114036	1.0809084571602965	1.0865722206971902	1.0774368834345758	1.0698100179670216	1.0751238039614803	1.063363362299223
Q9NZD2	GLTP	1.0333135607176236	1.0489038323184712	1.0320824484536135	1.0250101954798925	1.0322671775693917	1.036237624091941	0.8527820475898925	0.8550990545122131	0.8510058367633715	0.8258815581813227	0.8138900493891451	0.8598029683667983
Q9NZM4	GLTSCR1	1.064555690649821	1.0402398246771225	1.0511259165980584	1.0584609615758673	1.0727751743999974	1.0690159514820055	0.8042827405885948	0.7880606421848991	0.8109879066860177	0.8106541626645586	0.7989470784197519	0.7828966977070406
Q9NZM5	GLTSCR2	0.9438614626136332	1.0058869385771516	1.0267455706545514	1.0180402634684353	1.0631775665057122	1.058468046378375	1.050089876643708	1.051988048695114	1.0527106498479966	1.000915501046851	0.9912902366728052	0.9918011442420042
P00367	GLUD1	1.1410579123489082	1.1413525216354077	1.1505739082223765	1.1423134273140838	1.1465667926828784	1.1377349352357444	1.1468150314056325	1.143259339305776	1.1466351804677937	1.170110235643823	1.179211678245086	1.1557052459346306
P49448	GLUD2	0.953198514782403	0.941765545851115	0.9604025903739812	0.9628259561394955	0.9785379590017999	0.9706844907830925	0.9963415385395136	0.9631971556432706	1.0174811428147008	0.8818983534215045	0.9501813991352972	0.9355564194215436
P15104	GLUL	0.969728400599527	0.9636462581021982	0.9854710920036162	0.9455983342528084	0.9746958401780168	0.949255742711904	1.107203496345709	1.1112557632859856	1.1085958836781826	1.0321147367338936	1.0405757723425513	1.0302835952372138
Q969I3	GLYATL1	0.938378649645163	0.90520406086841	0.9135405292548148	0.8720787252491116	0.9210302944334005	0.8853292072313966	0.8775212599992469	0.852753203844721	0.8732695269201329	0.9119446932816678	0.8808211316544173	0.8714700694731764
Q49A26	GLYR1	1.049655102307786	1.0570988065557316	1.0605568980597309	1.055960343123641	1.0574747772534034	1.0530275195528624	1.0620234119276828	1.0569340629842063	1.0576600615099314	1.068559298365625	1.069644744433858	1.0683089543252962
P17900	GM2A	0.9159302498940006	0.8867916679773746	0.8930237404242687	0.8840836634520345	0.9224508877709785	0.9172776660564339	0.972886795345683	0.9774890058821956	0.9568664661359146	1.0511515847651312	1.0650937148943496	1.0689051273162096
O60547	GMDS	1.0170812151842716	1.0259277435744572	1.0232893254661517	1.0253317756060656	1.0211019861876585	1.0234545817281568	0.9783144871806574	0.9726504982164936	0.9737836988106356	0.9766459399369146	0.9869700337724464	0.9803670150239312
Q9Y692	GMEB1	0.9257680448362594	0.931222792106578	0.9394814629497936	0.9317217941116538	0.944286052383688	0.9300668676596084	0.9563789325551008	0.9516586111833866	0.9538456745253964	0.9436256915064264	0.9439375327570426	0.972077488286366
Q9UKD1	GMEB2	0.9846761680389102	0.9776102689740644	0.9842702795359758	0.9694441298239646	0.9949737569395722	0.9999051751486197	0.9287071779379668	0.9390502835766684	0.9327039703593288	0.9433567385867496	0.9437280754788584	0.9365433973236884
P60983	GMFB	1.0620563531726903	1.0650278576086316	1.0570268468858193	1.060058835351158	1.0603801884474773	1.0708105367382132	0.99772058350577	0.9921514587428768	0.9902656922522832	0.9857841670533136	1.008395474283352	1.0041362518684067
O60234	GMFG	0.9563210981148584	0.9681881544128084	0.9951956999436314	0.9779177223995429	0.990417270673842	1.0053960724860085	1.099274885861342	1.102019269992624	1.0992955374736897	1.1124156783943588	1.1076397595588074	1.1024471472688162
Q9P107	GMIP	0.9990911164289796	1.001055568059854	1.0017555117591197	1.0075309292465326	1.0011271167330218	0.992432463274598	0.934995981259482	0.9362935240623604	0.9120095853343128	0.9233670889482536	0.9265552501864286	0.92914912175174
O75496	GMNN	0.8446423015747259	0.8899108657648893	0.8169547155106627	0.9163294964761548	0.8548475568369711	0.8784085456538997	0.9435940623487902	0.9754720527868724	0.9506958797592256	0.9025009154461744	0.8366313458445838	0.7986751529255667
Q96IJ6	GMPPA	0.9986837239052092	0.997785210720318	0.9871279470137692	1.0002101551829408	1.004942318168829	1.0004174805027002	1.0352366672733342	1.0373897861107066	1.0361059203728324	1.0385726650458031	1.0411959722022677	1.026612301222387
Q9Y5P6	GMPPB	1.084075006212011	1.0872134069571393	1.0885532130927256	1.0825476376962788	1.084547895164767	1.0805458535047785	1.0385845870567056	1.0421675240926238	1.0364764514598417	1.046651749130578	1.04658536620689	1.0415567874417568
P36959	GMPR	0.9801497646062836	0.9746956431343772	0.976728168679973	0.985896510480379	0.9639318359656994	0.965958138362384	1.0508461809801353	1.046541646744057	1.0457588001711549	1.0698100179670216	1.061668491555037	1.0455824012227992
Q9P2T1	GMPR2	1.0269022088104365	1.017296375682368	1.0261684143427034	1.011557515053764	1.0250201202358882	1.0382973785548115	1.0450640247323062	1.062853667739213	1.0443126220681578	1.0555272410478709	1.0520870537802804	1.0328931286979552
P49915	GMPS	1.1373546108123067	1.1346269074055644	1.1360420183790658	1.133834870253939	1.136078177380584	1.1360905446200964	1.1860241452540696	1.187056301759538	1.1870033047415418	1.188782200359753	1.1901202043526509	1.1859545384024417
P29992	GNA11	1.0335255878552938	1.0174299326299059	1.0238568558506187	1.0252997457204456	1.0505466437126867	1.0340523144376756	1.0040887327343235	0.9938796094135935	1.0059758820120708	1.0119476879852616	1.0128072292989838	1.0240053248843364
Q14344	GNA13	0.9532990144005632	0.9645493379640409	0.9735534871076992	0.9538480195756228	0.962865933292388	0.96805604012209	0.9839862926751868	0.9780174814558632	0.98911042990831	0.9904463140476436	0.9808845936457832	0.9868964205512492
P04899	GNAI2	1.2251571647264003	1.235575260454287	1.2303976943924582	1.2360512926744291	1.223906616456978	1.2328440005060113	1.118817675634638	1.1042526614442056	1.1152946681024716	1.1292265886420514	1.1342624137771116	1.1286749704713734
P08754	GNAI3	1.102999557501993	1.1092625639277374	1.1138875510821828	1.1110476017468036	1.091266760211725	1.109139804565801	1.1310163970833853	1.1252664726610375	1.1337101879336386	1.1162224288420095	1.1232087489025615	1.111102366348052
P50148	GNAQ	0.9722735486309342	0.940522736156067	0.929530441311091	0.9484783137735702	0.9433836752201613	0.9502145447122359	1.015384932599926	1.0170235647706447	1.0118184172959033	1.010734518625501	1.023444329352634	1.0299144352792258
O95467 ; P63092 ; P84996 ; Q5JWF2	GNAS	1.028769930477545	1.0419306653309148	1.0393765977457352	1.0421260367766512	1.0336214900062324	1.0400604067083674	1.021850941741422	1.0256258947064962	1.0222459224433886	1.019325652544552	1.028151442855996	1.0381500223015785
P62873	GNB1	1.1353296142002514	1.1322444909877996	1.137916654758061	1.1261942379072252	1.131789789652993	1.1326898356907176	1.1191247790973102	1.1235790733486548	1.1308909707047567	1.127789781189101	1.1366616599126025	1.131071334595401
Q9BYB4	GNB1L	1.0103924887277391	1.004086652317652	0.9893532123324008	0.965194145513489	1.038104479555404	1.0103890845407855	1.0515950339285067	1.048792100640512	1.0471994150053183	1.0484636353163326	1.0471494036732865	1.042493129992713
P62879	GNB2	1.1792802775263065	1.191139582843216	1.182196324467517	1.1883901624886557	1.185902842904641	1.1787217382376871	1.145309873056297	1.1475261837436297	1.1546831201735115	1.1498101730847308	1.15643545559396	1.157392381454169
P63244	GNB2L1	1.320934820875819	1.3234574478467531	1.3196513353804684	1.3127880231738505	1.317420608558567	1.3229555217574551	1.3181215346503583	1.3163180932401135	1.3222243138164371	1.2948710465015256	1.304200231761704	1.2864659013078188
Q9HAV0	GNB4	0.807481242076403	0.7987554088391184	0.7852473909632355	0.8095122508663901	0.8011192778321765	0.7678062226081528	0.93026303372957	0.899664656824745	0.9221389872236432	0.9421504470662264	0.8994320077169834	0.9176386287347944
Q9Y223	GNE	1.0045105611614047	0.9947563307291636	0.999279090880112	1.0030619047231424	0.996293296313522	1.0016036864977096	0.9616247880496288	0.9619816936802414	0.9545166284116012	0.941527408571456	0.9532175018799164	0.9476318466534204
Q9UBI6	GNG12	0.9704197697209742	0.9703433535602414	0.9740523152195948	0.9344040116195562	0.9787184314318856	1.0429822428075997	0.9737858158947623	0.9743660866987789	0.9723383232658844	0.9729011424082047	1.0132659362246783	0.978866297914864
P63218	GNG5	0.99355284411689615	0.937163688648429	0.9555288493707431	0.9870357809302626	0.9693169846593399	0.910585455593654	0.918253683175998	0.9557502435328348	0.9287326921592335	0.9055317332772688	0.9865492596611154	0.9784346724529712
P36915	GNL1	1.0305501241847117	1.0447979212832754	1.0402254856038706	1.0449647882338606	1.0351074579097457	1.0408015735091274	1.0853373594605369	1.0874925934962771	1.0868538543604385	1.1021775637870943	1.0995507551214458	1.0969021707642823
Q13823	GNL2	1.0091710211702738	1.0111672428526326	1.0180937662401763	1.0173339104065142	1.0119453703615693	1.0136627897918695	1.0353160998757336	1.0387227442964917	1.0378232786684305	0.9863350455461252	0.9911792238685064	0.9814335965080964
Q9BVP2	GNL3	1.0932383681063764	1.0895776767167058	1.0975095793196985	1.0939006874634505	1.0991563531647368	1.0895512268555172	1.0899734296467505	1.0865722206971902	1.0873185774075538	1.048528510902605	1.05183436827821	1.044152337352988
Q9NVN8	GNL3L	1.0358586018754787	1.0368185280352815	1.03098743076649	1.0449647882338606	1.0377903248051257	1.0241074749069516	1.0474300376747911	1.0455367363480097	1.039991215809452	0.9649202053425154	0.9524934248621164	0.9563460594548742
O15228	GNPAT	0.937376479413401	0.9341408222532256	0.9334839913802908	0.9645448838393842	0.9182085610745188	0.953700261070305	0.9697395220961113	0.978404270844286	0.976162907026137	0.9618772282210076	0.9571965074424994	0.965842262465924
P46926	GNPDA1	0.9684077448010808	0.9652925672635534	0.9819909714585136	0.9842916478825816	0.9764632480139922	0.9593443185786464	1.0814134954557204	1.0803014353770102	1.0730938743482612	1.0884300015838015	1.0951604830293544	1.0913638570074258
Q8TDQ7	GNPDA2	0.928866889974979	0.9567458644254604	0.9533512030729232	0.9787336037689855	0.9496580606485658	0.9297286309918136	0.9340068943019472	0.953330542541071	1.008270650611358	0.981317475045196	0.9790808826381096	0.9654001841159918
Q96EK6	GNPNAT1	1.0118230924430656	1.0114808561444906	1.0131681825148342	1.0052325748739863	1.0080590306235877	1.0093032919993428	0.9855752223468006	0.9738412806232613	0.9764803711308396	0.9579986012184136	0.9728180339774744	0.9675224489250092
P15586	GNS	1.0018565534096258	1.002006547755412	1.0023707173910017	1.0078478216773072	1.0076839076790851	1.012016561083802	1.0723350994205616	1.0647285731158072	1.0678915560784703	1.1236165101231372	1.1265762959954737	1.1124537209181165
Q08379	GOLGA2	0.9462729088010544	0.9483901615069112	0.989660374378878	0.9370105448107698	0.979701013036934	0.9672931213263398	1.0457208770965851	1.0512544217425768	1.0476939601975928	1.057008689061642	1.0588132178410046	1.0453944385111364
Q08378	GOLGA3	0.9467518624978746	0.9379357475518336	0.951298845323319	0.9562823884744	0.9571793330374532	0.9284585099484935	0.9832540386663752	0.9774547211925702	0.9791257982477796	0.9865261687383776	0.9833382223429128	0.9795119663237156
Q13439	GOLGA4	0.9811296915245252	1.0167581782330761	0.9795116328740359	1.0139851606595498	0.9968177975722472	0.9955059575905633	0.897122425163752	0.90658548813233	0.907737893132756	0.9070324948721388	0.9084238113376972	0.9067093359893016
Q8TBA6	GOLGA5	0.9332351559395906	0.9311403548692584	0.9242304170276252	0.9357428204332614	0.9250931581007036	0.9324526841302172	0.8790751671173632	0.8850507120415982	0.8856737876583785	0.8967699157749537	0.8794946215713892	0.9010749877269202
Q7Z5G4	GOLGA7	0.974547384610136	0.9685247363823016	0.9804114586826488	0.9858621366057936	0.9744160163789116	0.981108768187547	1.020488655880396	1.0066953726006609	1.0150071599534585	1.0158442554385907	1.016013671522534	1.0263614108435437
Q14789	GOLGB1	0.917983122877547	0.960764492436321	0.9347722483593366	0.968634412297115	0.8958737478193732	0.8038097533029888	0.9596161849336684	0.9516005704477458	0.9706062267108037	0.9696878982338972	0.9619376434182004	0.980500897782412
O00461	GOLIM4	0.9437505972104905	0.860588969300503	0.9321902081092854	0.9795359010812731	1.02320679067093	1.007188146268276	0.9824989421867812	1.0017534746735692	1.0013616023370606	0.9790999918625868	1.0077486776292837	0.9859920135538996
Q9H4A6	GOLPH3	0.96290173944852	0.969683902609233	0.9709386485552208	0.945582151253846	0.9765306837167838	0.9579912991529016	1.0020553423771674	1.0076826552869111	1.0043748210672243	0.9828890608092316	0.9931316925541424	0.9771117815022264
Q9H4A5	GOLPH3L	1.008359584987578	1.010930675856014	0.9928251130892086	0.9713663611748848	1.018536573496468	0.9975396968268546	1.0039560800216052	1.0141732495938902	1.0307179462681653	1.036770399880948	1.03472085547457	1.0060697027569043
Q9Y3E0	GOLT1B	1.02292203196	1.0337951293659715	1.0339552933070453	1.0254497689906827	1.0155465213629362	1.0247469904829596	1.023486331780615	0.9902238111223016	1.0111822873133225	1.0002870541833753	0.9940833256720624	0.9820432017947612
Q3T8J9	GON4L	0.9302865100489612	0.930478870850338	0.929360081764434	0.9196596577330588	0.9415938462142024	0.9467179888911632	0.9676202317501095	0.9545077836454965	0.9676585073638921	1.0113625418852923	1.029088899939347	0.9637373179859997
Q9HD26	GOPC	1.012386396557884	1.0030189717808848	0.9967302498699628	1.001474922179946	1.0059297237608198	1.0042868393944695	1.0113348693286714	1.019151428475402	1.0133214391034735	0.990427354348358	1.0027364626362316	0.9919766549559276
Q9BQQ3	GORASP1	0.8795606037031151	0.862370286077998	0.8888975245434952	0.8714917367073834	0.8557919595273835	0.8472798296202383	0.913067727339506	0.9026350187009976	0.907673855996694	0.9120767016839176	0.9103367380468076	0.8940222103842038
Q9H8Y8	GORASP2	1.0049783377577552	1.0050578974253543	0.9899714254211702	0.9705114319267376	1.0016991082455458	1.0082125013135237	1.0652041258333838	1.066558295659312	1.0648396612309246	1.0679261645556768	1.076866153816178	1.071817808109259
O95249	GOSR1	0.9774408442510748	0.9872468810330344	1.003626906082875	0.985809246554756	0.955607813466648	0.9848847791778224	0.9980580303259484	0.9851599662904064	0.9985752758685592	1.006704768778654	0.9742932679751076	0.969433149576542
O14653	GOSR2	0.9646747528424569	0.9994321768672716	0.999093651913774	0.9913347849599912	0.997904585334399	0.9915439939381552	1.0154276381244631	1.0330325190747192	1.0207705781903504	1.0236127494816405	1.0199601569280072	1.0168860859363604
P17174	GOT1	1.10140453338174	1.0993839275881527	1.1032651797341742	1.1011687669371115	1.1028111514553485	1.0999813058223211	1.1584404175956609	1.1635510917476373	1.1558200292978718	1.1806715243650097	1.1815799217353118	1.1703182839091733
P00505	GOT2	1.2245337350937309	1.2315682682982056	1.2321834070215856	1.225456271122481	1.230723204119032	1.2305111658260226	1.193522266799641	1.1955600139149656	1.1912492146074198	1.2180015366983556	1.221345671716959	1.206180794593897
P13224	GP1BB	1.0561497323779445	1.0767564511160324	1.0864754536338372	1.0581587183769656	1.0642499376284342	1.0755956697346116	1.074570789372674	1.0700905517650774	1.0708255873649144	1.0577387633080588	1.0497231633163522	1.0566913924489691
O43292	GPAA1	1.0197234857372934	1.0383488019108007	1.0314761475712804	1.0399243776449216	0.9826880962619744	1.0074527556838628	1.0814134954557204	1.0745583001288384	1.0815450177678048	1.0844399577326291	1.0829348081297352	1.0804525195539774
Q8IXQ4	GPALPP1	0.8995194626504265	0.8671601459093864	0.8578444825132876	0.8921152709300589	0.907800781958772	0.8444903489854341	0.8749524384423297	0.8866484448285624	0.8842256569685667	0.8873464773345171	0.8260652424714541	0.8500977586167869
Q9HCL2	GPAM	0.9118822953762818	0.914998193055458	0.9262914490596318	0.9223280196962989	0.9077860555163884	0.91421160133477	0.8141014384554799	0.8307134002381916	0.8088443251234088	0.8171859092148719	0.7535703995031586	0.7691183788880462
Q9BRR8	GPATCH1	0.883119801642872	0.8836828814981043	0.88642224146331	0.8984777394518358	0.8970193250138517	0.9011320310372362	0.8618013085017511	0.8690983586861488	0.867310836646033	0.8366332795473554	0.8577201840935081	0.8622085154616836
Q8N954	GPATCH11	0.9656985746508331	0.9877524900418528	0.995281923325952	0.9853280769151905	0.9932824046151596	0.9943115065157914	0.9200240596787806	0.9410883103899162	0.9245932655606526	0.9216271791886348	0.8817911387137032	0.8694775985457777
Q5T3I0	GPATCH4	0.945730649660001	0.9353914706458848	0.9382205983214164	0.9391039088047914	0.937293425675303	0.941725350832222	0.9873564589792182	0.9920865666290536	0.9882316679020552	0.8915765882195591	0.8838741288044241	0.8706371813600415
Q9UKJ3	GPATCH8	0.8582475718665374	0.8761298239493442	0.8357517846926958	0.8562936121514104	0.8862504106885164	0.876412619461265	0.8880708785127018	0.8849717144215729	0.8900350835350918	0.8756685826577809	0.8898111221208685	0.8708129052120975
Q9NPB8	GPCPD1	0.8120536242543946	0.7889341856962515	0.812844022589032	0.8239760582365261	0.8071222826580371	0.8267166324766655	0.8698189034110339	0.8554397495665449	0.8344385716837205	0.9150458521885406	0.9156655208367696	0.8842342395107978
P21695	GPD1	0.914706605395852	0.9198437850780762	0.9337009087812382	0.9334880335394908	0.91054944128252	0.9412351625370364	0.990606153950181	0.9872944910810253	0.9876842432713229	1.005238063399207	0.9985085497108995	1.0012550235471618
Q8N335	GPD1L	1.048359849857859	1.0495668883332785	1.0474017659093895	1.046344973523136	1.0525793405869002	1.0451014766167208	0.9877867388433592	0.9948108223733614	0.9876860471757768	1.010018491838857	1.0196789889294655	1.0196076385288282
P43304	GPD2	1.1321859410893629	1.1367291786330604	1.1409409169356628	1.134684800603359	1.14131093203559	1.1385438449184462	1.094342907913591	1.0927921737010469	1.0943917724038466	1.1138220263157697	1.1131896373207817	1.1137814698407964
